57013,Two-Wheeled Transit Company,5885.922,93.82,US pound
57015,Catalog Store,33608.064,4976.00,Gram
57015,Catalog Store,33608.064,708.24,US pound
57016,Gasless Cycle Shop,4937.514,487.00,Gram
57016,Gasless Cycle Shop,4937.514,86.22,US pound
57017,New and Used Bicycles,27729.582,1478.00,Gram
57017,New and Used Bicycles,27729.582,508.60,US pound
57018,Rampart Amusement Company,1512.762,55.80,US pound
57019,Metal Clearing House,24430.38,3458.00,Gram
57019,Metal Clearing House,24430.38,806.05,US pound
57020,Showcase for Cycles,672.294,17.77,US pound
57022,Urban Sports Emporium,3453.57,1220.00,Gram
57022,Urban Sports Emporium,3453.57,72.03,US pound
57023,Bikes and Motorbikes,34355.60,1816.00,Gram
57023,Bikes and Motorbikes,34355.60,534.55,US pound
57024,Fasteners & Bolts Outlet,27089.358,2350.00,Gram
57024,Fasteners & Bolts Outlet,27089.358,870.09,US pound
57025,Security Racks and Locks Wholesalers,338.994,28.42,US pound
57026,Fitness Supplies,30381.57,2970.00,Gram
57026,Fitness Supplies,30381.57,889.39,US pound
57027,Leading Bike Distributors,7251.522,189.00,Gram
57027,Leading Bike Distributors,7251.522,114.37,US pound
57028,Racing Tours,7909.992,117.59,US pound
57029,Highway Bike Shop,5558.423,338.00,Gram
57029,Highway Bike Shop,5558.423,189.48,US pound
57030,Closeout Boutique,63339.258,11661.00,Gram
57030,Closeout Boutique,63339.258,1195.90,US pound
57031,City Manufacturing,1001.982,84.68,US pound
57032,Fast Bike Works,18243.51,317.00,Gram
57032,Fast Bike Works,18243.51,519.77,US pound
57034,Totes & Baskets Company,76571.586,1619.00,Gram
57034,Totes & Baskets Company,76571.586,1259.47,US pound
57035,Mechanical Products Ltd.,2936.898,336.00,Gram
57035,Mechanical Products Ltd.,2936.898,97.81,US pound
57036,Frugal Bike Shop,37891.884,803.00,Gram
57036,Frugal Bike Shop,37891.884,1051.00,US pound
57037,Bicycle Lines Distributors,40438.7655,6348.00,Gram
57037,Bicycle Lines Distributors,40438.7655,974.06,US pound
57038,Grand Sport Boutique,5728.0108,945.00,Gram
57038,Grand Sport Boutique,5728.0108,145.42,US pound
57039,Lubricant and Grease Suppliers,2679.402,23.35,US pound
57040,Novelty Bikes,2225.622,8.88,US pound
57041,Immense Manufacturing Company,63878.778,1462.29,US pound
57042,Quantity Discounts,39988.776,934.00,Gram
57042,Quantity Discounts,39988.776,714.84,US pound
57043,Racing Supply Distributors,6917.442,317.00,Gram
57043,Racing Supply Distributors,6917.442,252.77,US pound
57044,Progressive Sports,3510.786,47.54,US pound
57045,Authorized Bike Sales and Rental,49178.526,1368.11,US pound
57046,Permanent Finish Products,73114.151,10968.00,Gram
57046,Permanent Finish Products,73114.151,1340.69,US pound
57047,Major Cycling,48.594,149.00,Gram
57048,Atypical Bike Company,24.294,189.00,Gram
57049,Fun Times Club,785.958,4.36,US pound
57050,Impervious Paint Company,4550.922,70.47,US pound
57051,Metropolitan Equipment,75145.2966,1795.00,Gram
57051,Metropolitan Equipment,75145.2966,1327.30,US pound
57053,Rural Mountain Bike Mart,7519.392,567.00,Gram
57053,Rural Mountain Bike Mart,7519.392,176.90,US pound
57054,Favorite Toy Distributor,93077.7178,2768.14,US pound
57055,Pretty Bikes and Toys,33674.778,884.00,Gram
57055,Pretty Bikes and Toys,33674.778,682.25,US pound
57056,Major Amusement Company,2305.386,23.35,US pound
57057,Tire Exchange,5359.5926,70.47,US pound
57058,The Bike Outlet,21595.368,3511.00,Gram
57058,The Bike Outlet,21595.368,664.04,US pound
57059,Uncompromising Quality Co,2860.884,51.80,US pound
57060,Riverside Company,3148.446,567.00,Gram
57060,Riverside Company,3148.446,49.26,US pound
57061,Registered Cycle Store,74298.5404,10117.00,Gram
57061,Registered Cycle Store,74298.5404,1332.61,US pound
57062,Mountain Bike Center,62739.666,1606.00,Gram
57062,Mountain Bike Center,62739.666,1327.78,US pound
57063,Executive Gift Store,477.582,28.42,US pound
57064,Manufacturers Inc,8436.516,1329.00,Gram
57064,Manufacturers Inc,8436.516,217.77,US pound
57065,Fashionable Department Stores,34038.2273,5424.00,Gram
57065,Fashionable Department Stores,34038.2273,719.67,US pound
57066,North Bike Company,3791.0964,1050.00,Gram
57066,North Bike Company,3791.0964,118.05,US pound
57067,Functional Store South,35714.1622,8485.00,Gram
57067,Functional Store South,35714.1622,612.03,US pound
57068,Ultimate Bicycle Company,33186.846,6300.00,Gram
57068,Ultimate Bicycle Company,33186.846,724.78,US pound
57069,North Bike Company,6673.044,378.00,Gram
57069,North Bike Company,6673.044,119.44,US pound
57070,Primary Bike Distributors,18136.95,991.00,Gram
57070,Primary Bike Distributors,18136.95,340.83,US pound
57071,Family's Favorite Bike Shop,595.338,8.70,US pound
57072,Tandem Bicycle Store,2639.382,89.59,US pound
57073,Low Price Cycles,5969.91,95.08,US pound
57074,Industrial Supplies,37420.698,1084.33,US pound
57075,Gears and Parts Company,50982.798,1319.29,US pound
57076,Lease-a-Bike Shop,26696.46,993.00,Gram
57076,Lease-a-Bike Shop,26696.46,486.92,US pound
57078,Capital Riding Supplies,158.43,3.04,US pound
57079,Standard Bikes,10319.886,164.29,US pound
57080,Commerce Bicycle Specialists,46675.7715,872.00,Gram
57080,Commerce Bicycle Specialists,46675.7715,1125.46,US pound
57081,Extreme Toy Store,2901.234,600.00,Gram
57081,Extreme Toy Store,2901.234,223.92,US pound
57082,Custom Accessories Company,23983.704,991.00,Gram
57082,Custom Accessories Company,23983.704,375.67,US pound
57083,Uttermost Bike Shop,28881.966,1350.00,Gram
57083,Uttermost Bike Shop,28881.966,512.27,US pound
57084,Serious Cycles,323.994,28.42,US pound
57085,Farthermost Bike Shop,26886.474,1329.00,Gram
57085,Farthermost Bike Shop,26886.474,505.69,US pound
57086,Spa and Exercise Outfitters,50012.2575,5791.00,Gram
57086,Spa and Exercise Outfitters,50012.2575,1110.76,US pound
57087,Small Bike Accessories Shop,19598.028,1039.00,Gram
57087,Small Bike Accessories Shop,19598.028,639.43,US pound
57088,Underglaze and Finish Company,29123.8334,972.00,Gram
57088,Underglaze and Finish Company,29123.8334,483.39,US pound
57089,Distance Bikes,672.294,18.13,US pound
57091,Grown-up Bike Store,6032.862,1381.00,Gram
57091,Grown-up Bike Store,6032.862,209.46,US pound
57092,Plastic Parts Company,32.394,223.00,Gram
57093,General Supplies,38991.894,1222.00,Gram
57093,General Supplies,38991.894,590.37,US pound
57094,Finished Parts Shop,4592.916,71.31,US pound
57095,Retreat Inn,1466.01,15.79,US pound
57096,Non-Slip Pedal Company,713.796,4.68,US pound
57097,Consolidated Messenger,35695.74,823.00,Gram
57097,Consolidated Messenger,35695.74,531.55,US pound
57098,Traditional Department Stores,4667.6461,1087.00,Gram
57098,Traditional Department Stores,4667.6461,31.17,US pound
57099,Outstanding Cycles,53919.8993,1279.44,US pound
57101,Retail Sales and Service,2568.882,25.72,US pound
57102,Tire Company,323.994,20.13,US pound
57103,South Bike Company,17844.474,810.00,Gram
57103,South Bike Company,17844.474,399.86,US pound
57104,Sunny Place Bikes,5741.6651,567.00,Gram
57104,Sunny Place Bikes,5741.6651,124.51,US pound
57105,Brakes and Gears,110050.8354,2624.00,Gram
57105,Brakes and Gears,110050.8354,3059.14,US pound
57106,Bike Products and Accessories,1866.858,74.53,US pound
57107,Racks and Security Systems,4291.326,77.70,US pound
57108,Unified Sports Company,338.994,28.68,US pound
57109,Moderately-Priced Bikes Store,5639.352,94.24,US pound
57110,Latest Accessories Sales,5775.252,189.00,Gram
57110,Latest Accessories Sales,5775.252,119.15,US pound
57111,Riding Associates,4424.94,70.89,US pound
57112,Wholesale Bikes,232.692,298.00,Gram
57113,Travel Systems,4465.518,34.35,US pound
57114,Active Transport Inc.,202.332,2.40,US pound
57115,Area Sheet Metal Supply,323.994,20.13,US pound
57116,Little Bicycle Supply Shop,202.332,2.40,US pound
57117,Endurance Bikes,202.332,2.32,US pound
57118,Metro Bike Mart,30219.69,6525.00,Gram
57118,Metro Bike Mart,30219.69,575.13,US pound
57119,Finer Sporting Goods,7317.648,405.00,Gram
57119,Finer Sporting Goods,7317.648,193.28,US pound
57120,Twelfth Bike Store,28637.52,1573.00,Gram
57120,Twelfth Bike Store,28637.52,777.20,US pound
57121,Reasonable Bicycle Sales,51377.0302,1558.00,Gram
57121,Reasonable Bicycle Sales,51377.0302,949.81,US pound
57122,Rewarding Activities Company,27643.136,317.00,Gram
57122,Rewarding Activities Company,27643.136,520.65,US pound
57123,Super Sports Store,4973.772,23.90,US pound
57124,Bold Bike Accessories,2783.988,46.70,US pound
57125,Wheelsets Storehouse,18230.4641,189.00,Gram
57125,Wheelsets Storehouse,18230.4641,231.52,US pound
57126,Every Bike Shop,25592.358,336.00,Gram
57126,Every Bike Shop,25592.358,280.55,US pound
57127,Rich Department Store,25600.722,877.75,US pound
57128,Genial Bike Associates,40829.652,6710.00,Gram
57128,Genial Bike Associates,40829.652,823.54,US pound
57129,Metro Bike Works,805.788,634.00,Gram
57129,Metro Bike Works,805.788,56.26,US pound
57130,Stock Parts and Supplies,28682.652,700.42,US pound
57131,Eighth Bike Store,30407.592,2061.00,Gram
57131,Eighth Bike Store,30407.592,887.72,US pound
57132,Excellent Bikes,40456.9125,1043.96,US pound
57133,Pedaling Components,18144.66,518.92,US pound
57134,Swift Cycles,32632.896,485.00,Gram
57134,Swift Cycles,32632.896,577.49,US pound
57135,Nonskid Tire Company,5649.528,634.00,Gram
57135,Nonskid Tire Company,5649.528,326.77,US pound
57136,Thorough Parts and Repair Services,86381.381,2196.00,Gram
57136,Thorough Parts and Repair Services,86381.381,1684.66,US pound
57137,The Gear Store,33951.63,988.00,Gram
57137,The Gear Store,33951.63,956.70,US pound
57138,Sturdy Toys,25527.645,1015.00,Gram
57138,Sturdy Toys,25527.645,395.55,US pound
57139,Big-Time Bike Store,5927.946,143.05,US pound
57141,Bike Boutique,43072.692,1159.00,Gram
57141,Bike Boutique,43072.692,714.71,US pound
57142,Metropolitan Manufacturing,905.88,378.00,Gram
57143,Perfect Toys,93397.7361,1850.79,US pound
57144,Resale Services,31328.4204,1696.00,Gram
57144,Resale Services,31328.4204,884.60,US pound
57145,Satin Finish Company,44595.30,5619.00,Gram
57145,Satin Finish Company,44595.30,917.20,US pound
57146,Expert Sports Store,818.70,2.72,US pound
57147,Rental Gallery,5078.61,70.89,US pound
57148,Client Discount Store,5324.208,378.92,US pound
57149,Consolidated Sales,10780.338,165.13,US pound
57150,Roadway Bicycle Supply,122285.724,10313.00,Gram
57150,Roadway Bicycle Supply,122285.724,3635.29,US pound
57151,Racing Bike Outlet,2025.24,19.96,US pound
57152,General Department Stores,6126.342,294.87,US pound
57153,Valley Bicycle Distributors,6236.76,189.00,Gram
57153,Valley Bicycle Distributors,6236.76,91.44,US pound
57154,Farthest Bike Store,40467.3232,996.64,US pound
57155,Finer Cycle Shop,6609.3206,94.24,US pound
57156,Fitness Toys,2159.352,52.81,US pound
57157,Number 1 Supply,30687.702,953.00,Gram
57157,Number 1 Supply,30687.702,523.60,US pound
57158,General Associates,1331.802,8.94,US pound
57159,Efficient Cycling,5872.614,65.18,US pound
57160,Mail-Order Outlet,28744.962,485.00,Gram
57160,Mail-Order Outlet,28744.962,525.21,US pound
57161,Finer Riding Supplies,28746.594,993.00,Gram
57161,Finer Riding Supplies,28746.594,482.10,US pound
57162,Noiseless Gear Company,26225.94,1860.00,Gram
57162,Noiseless Gear Company,26225.94,838.36,US pound
57163,Superior Hardware Distributors,149.874,3.00,US pound
57164,Guaranteed Sales and Service,15310.32,2005.00,Gram
57164,Guaranteed Sales and Service,15310.32,357.80,US pound
57165,Lots of Bikes Storehouse,158.43,2.96,US pound
57167,Family Entertainment Center,728.91,27.90,US pound
57168,Sheet Metal Manufacturing,53900.4608,804.00,Gram
57168,Sheet Metal Manufacturing,53900.4608,910.69,US pound
57169,Rental Bikes,323.994,20.42,US pound
57170,Coho Sports,2897.376,575.00,Gram
57170,Coho Sports,2897.376,89.83,US pound
57171,Quality Bike Sales,1204.692,6.16,US pound
57172,Systematic Sales,6037.44,66.72,US pound
57173,Big Cycle Mall,3588.678,125.99,US pound
57174,Maintenance and Repair for Bicycles,5721.768,103.60,US pound
57175,Tough and Reliable Parts,1020.594,15.35,US pound
57176,Brightwork Company,2245.602,23.35,US pound
57177,Fast Services,1701.486,38.99,US pound
57178,Express Bike Services,3990.18,47.12,US pound
57179,Cycling Goods,8935.044,1291.00,Gram
57179,Cycling Goods,8935.044,192.60,US pound
57180,Metro Metals Co.,70336.8619,2303.83,US pound
57181,Sports Products Store,356.898,2.22,US pound
57183,Outdoor Aerobic Systems Company,1466.01,15.68,US pound
57184,Oils and Fluids Warehouse,7472.886,117.59,US pound
57185,Variety Cycling,28913.67,2078.00,Gram
57185,Variety Cycling,28913.67,788.30,US pound
57186,Field Trip Store,112044.8055,1699.00,Gram
57186,Field Trip Store,112044.8055,2813.72,US pound
57187,List Price Catalog Company,18787.878,405.00,Gram
57187,List Price Catalog Company,18787.878,396.31,US pound
57188,Up-To-Date Sports,28343.34,618.00,Gram
57188,Up-To-Date Sports,28343.34,829.13,US pound
57189,Second Bike Shop,1466.01,15.42,US pound
57190,Exemplary Cycles,7405.398,317.00,Gram
57190,Exemplary Cycles,7405.398,189.64,US pound
58901,Cycle Clearance,1462.836,25.13,US pound
58902,Rustic Bike Store,291.588,575.00,Gram
58903,Purchase Mart,3614.46,64.24,US pound
58904,Demand Distributors,785.958,4.36,US pound
58905,Nearby Cycle Shop,43152.291,803.00,Gram
58905,Nearby Cycle Shop,43152.291,1100.14,US pound
58906,Initial Bike Company,43451.70,400.00,Gram
58906,Initial Bike Company,43451.70,1127.40,US pound
58907,Professional Sales and Service,28413.4274,2491.00,Gram
58907,Professional Sales and Service,28413.4274,900.96,US pound
58908,Action Bicycle Specialists,71774.1812,1912.34,US pound
58909,Eastside Department Store,73605.9574,2568.00,Gram
58909,Eastside Department Store,73605.9574,1062.71,US pound
58910,Metro Cycle Shop,36336.306,3035.00,Gram
58910,Metro Cycle Shop,36336.306,660.63,US pound
58911,Sundry Sporting Goods,27499.866,1388.00,Gram
58911,Sundry Sporting Goods,27499.866,509.84,US pound
58912,Self-Contained Cycle Parts Company,323.994,19.77,US pound
58913,Greater Bike Store,8387.946,141.36,US pound
58914,Corner Bicycle Supply,69894.042,2005.00,Gram
58914,Corner Bicycle Supply,69894.042,1159.57,US pound
58915,Bike Part Wholesalers,27568.494,1930.00,Gram
58915,Bike Part Wholesalers,27568.494,881.05,US pound
58916,Convenient Sales and Service,19078.47,340.23,US pound
58917,Successful Sales Company,6260.85,378.00,Gram
58917,Successful Sales Company,6260.85,121.58,US pound
58918,Vigorous Exercise Company,61161.9757,13853.00,Gram
58918,Vigorous Exercise Company,61161.9757,1139.68,US pound
58919,Extreme Riding Supplies,52370.7113,1184.05,US pound
58920,Riding Cycles,84413.16,2064.00,Gram
58920,Riding Cycles,84413.16,1450.80,US pound
58921,Work and Play Association,34435.056,1726.00,Gram
58921,Work and Play Association,34435.056,626.47,US pound
58922,"Helpful Sales and Repair Service ",27159.4908,1768.00,Gram
58922,"Helpful Sales and Repair Service ",27159.4908,898.49,US pound
58923,Beneficial Exercises and Activities,37.254,168.00,Gram
58924,Blue-Ribbon Bike Company,26653.374,5657.00,Gram
58924,Blue-Ribbon Bike Company,26653.374,767.46,US pound
58925,Quick Parts and Service,24805.836,2071.00,Gram
58925,Quick Parts and Service,24805.836,867.65,US pound
58926,Metro Sports Equipment,25086.474,4989.00,Gram
58926,Metro Sports Equipment,25086.474,328.98,US pound
58927,Getaway Inn,43977.8958,1291.00,Gram
58927,Getaway Inn,43977.8958,808.31,US pound
58928,World of Bikes,35758.356,833.00,Gram
58928,World of Bikes,35758.356,1065.47,US pound
58929,Bikes for Two,2902.908,118.42,US pound
58930,Valley Toy Store,39133.98,403.00,Gram
58930,Valley Toy Store,39133.98,1209.42,US pound
58931,Nationwide Supply,49053.4638,9253.00,Gram
58931,Nationwide Supply,49053.4638,1410.79,US pound
58932,Odometers and Accessories Company,71891.3168,1679.38,US pound
58933,Two Bike Shops,1279.29,24.97,US pound
58934,Liquidation Sales,11375.316,722.00,Gram
58934,Liquidation Sales,11375.316,455.23,US pound
58935,Racing Toys,1414.752,9.38,US pound
58936,Accessories Network,445.41,29.68,US pound
58937,Engineered Bike Systems,4557.378,137.84,US pound
58938,Our Sporting Goods Store,3482.85,38.32,US pound
58939,Home Town Bike Store,890.82,58.77,US pound
58940,Fashionable Bikes and Accessories,15345.36,3504.00,Gram
58940,Fashionable Bikes and Accessories,15345.36,160.46,US pound
58941,Vigorous Sports Store,564.624,4.54,US pound
58942,Thrifty Parts and Sales,2632.236,27.58,US pound
58943,Racing Sales and Service,59860.276,1747.00,Gram
58943,Racing Sales and Service,59860.276,1310.75,US pound
58944,"Fabrikam Inc., West",35616.8319,400.00,Gram
58944,"Fabrikam Inc., West",35616.8319,1005.76,US pound
58945,Incomparable Bicycle Store,3333.672,110.25,US pound
58946,Utilitarian Sporting Goods,40802.2349,1329.93,US pound
58947,Nearest Bike Store,1807.038,9.12,US pound
58948,Popular Bike Lines,25386.132,1944.00,Gram
58948,Popular Bike Lines,25386.132,716.54,US pound
58949,One Bike Company,7388.898,116.75,US pound
58950,Outdoor Equipment Store,70286.7015,1646.00,Gram
58950,Outdoor Equipment Store,70286.7015,1474.83,US pound
58951,Rodeway Bike Store,32797.2657,1603.00,Gram
58951,Rodeway Bike Store,32797.2657,949.31,US pound
58952,Enterprise Center,4335.264,317.00,Gram
58952,Enterprise Center,4335.264,21.28,US pound
58953,Metal Processing Company,8181.12,546.00,Gram
58953,Metal Processing Company,8181.12,169.83,US pound
58954,Touring Services,323.994,20.42,US pound
58955,Workout Emporium,5721.768,102.83,US pound
58956,Grand Industries,50668.986,1625.03,US pound
58957,Family Cycle Store,33327.266,1272.00,Gram
58957,Family Cycle Store,33327.266,903.99,US pound
